1,-158.453,19.0317,-59.9774,0,0,0,1,25,36,6
1,-33.546,19.0318,-129.952,0,0,0,1,25,36,6
1,-58.461,19.0162,-159.974,0,0,0,1,25,36,6
1,94.8328,19.0299,56.5389,0,0,0,1,23.5,36,6
1,110,19.0407,-77.9518,0,0,0,1,6,36,25
1,-174.476,9.02191,-159.993,0,0,0,1,7,16,6
1,-117.996,18.9937,105.495,0,0,0,1,6,36,25
1,-43.0417,45.415,183.538,0,0,0,1,6,13,31
0,14.9704,52.9829,181.453,0,0,0,1,122,2,39
1,165.024,19.0365,78.0312,0,0,0,1,6,36,25
1,-58.5409,18.954,-104.951,0,0,0,1,25,36,6
1,18.5134,19.0207,-64.4654,0,0,0,1,3,36,25
1,18.459,18.9582,-14.5458,0,0,0,1,3,36,25
1,-33.4862,19.043,155.479,0,0,0,1,25,36,25
1,-64.5285,19.0495,115.011,0,0,0,1,25,36,6
1,32.0404,8.99585,121.046,0,0,0,1,6,16,6
1,0.0389531,19.0238,198.963,0,0,0,1,400,36,4
11,32.0181,8.99212,130.542,0,1,0,0,0,16,10
1,140.032,19.0053,-78.0483,0,0,0,1,6,36,25
1,-148.966,19.0431,5.48442,0,0,0,1,6,36,25
1,50.9547,18.963,-44.4677,0,0,0,1,6,36,25
1,-198.988,19.0466,126.036,0,0,0,1,6,36,50
1,19.4822,44.4156,165.05,0,0,0,1,31,15,6
1,51.0374,18.9608,105.499,0,0,0,1,6,36,25
1,-133.522,18.9964,-105.001,0,0,0,1,25,36,6
1,73.7079,26.5105,180.545,0,0,0,1,4,51,37
1,-108.534,18.9651,-159.966,0,0,0,1,25,36,6
1,-149.041,18.966,-19.4876,0,0,0,1,6,36,25
1,32.0243,19.0109,155.526,0,0,0,1,6,36,25
1,80.0452,19.0481,-128.013,0,0,0,1,6,36,25
1,-33.5253,44.3942,165.025,0,0,0,1,25,15,6
1,-133.53,19.0026,-159.981,0,0,0,1,25,36,6
1,-33.5458,44.4028,198.957,0,0,0,1,25,15,4
1,-149.025,19.0472,30.4715,0,0,0,1,6,36,25
1,-199.007,18.9712,-250.025,0,0,0,1,6,36,100
0,0.0370572,37.9686,-19.9826,0,0,0,1,404,2,364
1,79.9812,18.9961,-2.972,0,0,0,1,6,36,25
1,109.985,19.0108,-2.96553,0,0,0,1,6,36,25
1,79.9632,18.97,-153.044,0,0,0,1,6,36,25
1,149.481,19.0445,-37.4729,0,0,0,1,25,36,6
1,139.953,19.016,-127.963,0,0,0,1,6,36,25
1,137.496,19.0204,164.974,0,0,0,1,25,36,6
0,-123.966,37.9957,181.55,0,0,0,1,156,2,39
1,80.0092,19.008,-28.0488,0,0,0,1,6,36,25
1,-39.5449,18.9514,114.958,0,0,0,1,25,36,6
1,-33.5491,27.1974,-60.0003,0,0,0,1,25,19.5,6
10,94.9783,6.98656,-121.537,0.300706,0,0,0.953717,24,2,24
1,-83.5491,18.9963,-60.0169,0,0,0,1,25,36,6
1,-118.034,9.03232,89.522,0,0,0,1,6,16,7
1,-58.5037,18.9864,-129.99,0,0,0,1,25,36,6
1,165.047,19.0369,-28.0277,0,0,0,1,6,36,25
1,18.4906,19.0484,-39.53,0,0,0,1,3,36,25
1,-33.4577,19.0105,-159.959,0,0,0,1,25,36,6
8,-56.4791,4.47999,-116.782,0,0,0,1,1,1,1
1,109.993,19.0341,-128.033,0,0,0,1,6,36,25
1,-224.455,19.0277,-167.653,0,0,0,1,45,36,6
1,0.00880671,18.971,-199.961,0,0,0,1,400,36,4
1,103.539,18.9961,149.531,0,0,0,1,6,36,25
1,-148.958,18.9605,186.525,0,0,0,1,6,36,25
12,-202.171,5.48313,-196.309,0,0,0,1,3,2,2
0,0,0,0,0,0,0,1,604,2,604
1,-58.5089,19.0316,155.426,0,0,0,1,25,36,25
1,32.0365,34.4946,194.472,0,0,0,1,6,16,9
1,165.032,19.042,102.998,0,0,0,1,6,36,25
11,-183.546,9.01647,-160.049,0,0.7071068,0,-0.7071068,3,16,10
1,1.02366,19.0057,30.4691,0,0,0,1,6,36,25
1,140.005,18.982,-153.015,0,0,0,1,6,36,25
1,173.04,18.9642,37.48,0,0,0,1,22,36,6
1,175.016,19.0155,-103.001,0,0,0,1,6,36,25
1,-58.5491,18.9709,-60.0006,0,0,0,1,25,36,6
6,-268.976,4,-267.869,0,0.7071073,0,-0.7071063,3,3,3
1,-8.53623,18.9733,155.457,0,0,0,1,25,36,25
1,-118.04,19.0074,55.5351,0,0,0,1,6,36,25
1,50.9844,19.0133,-94.5483,0,0,0,1,6,36,25
1,109.991,19.0184,-53.0064,0,0,0,1,6,36,25
1,-8.5227,44.4241,165.009,0,0,0,1,25,15,6
1,-83.5329,19.0472,155.464,0,0,0,1,25,36,25
1,-199.04,18.9691,175.984,0,0,0,1,6,36,50
1,51.0499,18.958,-119.517,0,0,0,1,6,36,25
1,18.4618,19.0112,-89.5345,0,0,0,1,3,36,25
1,80.0129,19.0326,22.017,0,0,0,1,6,36,25
1,32.5435,18.9866,-114.496,0,0,0,1,3,36,25
1,180.034,9.00519,-93.4869,0,0,0,1,4,16.5,6
11,-118.012,9.01227,80.4788,0,1,0,0,1,16,10
1,-108.535,19.0234,-104.999,0,0,0,1,25,36,6
1,-201.024,27.4779,-91.5355,0,0,0,1,2,19,11.4
1,-183.545,18.9995,-105.007,0,0,0,1,25,36,6
1,103.484,18.9781,73.2484,0,0,0,1,6,36,27.5
1,-108.479,19.0172,155.49,0,0,0,1,25,36,25
0,25.672,25.4734,183.526,0,0,0,1,89,2,31
1,-193.101,9.01884,-160.025,0,0,0,1,6,16,6
1,-198.953,19.0476,-67.3429,0,0,0,1,6,36,37
1,80.0164,18.9575,46.9962,0,0,0,1,6,36,25
1,32.0334,34.4581,172.504,0,0,0,1,6,16,9
1,109.974,18.985,-152.991,0,0,0,1,6,36,25
8,-96.8933,4.70139,-11.2219,0,0,0,1,1,1,1
1,-8.49698,19.0105,-105.002,0,0,0,1,25,36,6
1,-183.542,18.9514,45.9871,0,0,0,1,25,36,6
1,0.0902562,24.9107,-299.977,0,0,0,1,600,48,4
11,32.0041,35.0282,183.468,0,1,0,0,2,16,10
1,139.994,18.9974,-53.0106,0,0,0,1,6,36,25
1,110.024,18.9653,-27.9755,0,0,0,1,6,36,25
1,-199.045,19.0278,-174.995,0,0,0,1,6,36,50
1,-199.002,19.0231,26.0321,0,0,0,1,6,36,50
1,-158.536,19.0422,-105.046,0,0,0,1,25,36,6
1,-108.507,19.0317,114.95,0,0,0,1,13,36,6
1,54.0431,44.3795,199.048,0,0,0,1,38.5,15,4
1,50.9956,19.0207,-144.501,0,1,0,-1.31316e-07,6,36,25
1,-117.976,19.0129,30.5339,0,0,0,1,6,36,25
1,-24.4213,8.95523,-60.0202,0,0,0,1,7,16,6
1,32.4853,18.9761,-89.5253,0,0,0,1,3,36,25
1,-199.03,19.0386,-24.0206,0,0,0,1,6,36,50
1,32.0448,47.5534,183.494,0,0,0,1,6,8.5,31
12,199.964,5.48116,191.981,0,0,0,1,1,2,2
1,-8.52202,44.3618,198.96,0,0,0,1,25,15,4
7,-24.7609,4.78848,27.1865,0,0,0,1,2,2,2
1,51.0495,19.0221,5.5138,0,0,0,1,6,36,25
1,-118.032,19.0254,-19.4729,0,0,0,1,6,36,25
12,122.971,5.517,198.886,0,-0.7071068,0,0.7071068,0,2,2
1,109.954,19.0255,-103.007,0,0,0,1,6,36,25
1,-89.5223,19.0397,114.97,0,0,0,1,25,36,6
9,-285.007,0.325509,-284.949,0,0,0,1,25,2,25
1,-117.976,19.0129,5.53392,0,0,0,1,6,36,25
1,44.4789,18.9888,121.005,0,0,0,1,19,36,6
1,1.02366,19.0057,5.46905,0,0,0,1,6,36,25
1,174.956,18.9668,-153.028,0,0,0,1,6,36,25
1,-158.53,18.9873,98.986,0,0,0,1,25,36,6
1,-149.021,18.9534,111.515,0,0,0,1,6,36,25
8,60.5188,31.3057,183.519,0,0,0,1,1,1,1
1,103.51,19.0287,99.5366,0,0,0,1,6,36,25
1,-198.99,18.9547,-124.96,0,0,0,1,6,36,50
1,-280.005,18.9535,-167.69,0,0,0,1,40,36,6
1,50.9615,19.0185,80.5402,0,0,0,1,6,36,25
1,198.007,8.96138,-93.5077,0,0,0,1,4,16.5,6
7,-77.0108,4.98551,27.9321,0,0,0,1,2,2,2
1,80.0251,18.9695,-78.0469,0,0,0,1,6,36,25
1,95.0431,18.9978,-162.463,0,0,0,1,24,36,6
1,189.005,27.2512,-93.4808,0,0,0,1,22,19.5,6
1,50.9544,19.0373,55.5113,0,0,0,1,6,36,25
1,299.938,24.8654,-0.0750561,0,0,0,1,4,48,604
1,-149.045,19.0243,-44.4887,0,0,0,1,6,36,25
1,175.021,19.0128,-127.963,0,0,0,1,6,36,25
13,-209.034,3.5015,-104.044,0,0.7071068,0,0.7071068,2.5,2.5,2.5
13,-208.968,3.5,-78.9875,0,0.7071068,0,0.7071068,2.5,2.5,2.5
